date,area
2023-02-11 00:00:00,107873.29
2023-02-12 00:00:00,108046.242
2023-02-13 00:00:00,107873.29
2023-02-14 00:00:00,108046.242
2023-02-15 00:00:00,108056.434
2023-02-16 00:00:00,108056.434
2023-02-17 00:00:00,108056.434
2023-02-18 00:00:00,108056.434
2023-02-19 00:00:00,108065.847
2023-02-20 00:00:00,108065.847
2023-02-21 00:00:00,108065.847
2023-02-22 00:00:00,108065.847
2023-02-23 00:00:00,108065.847
2023-02-24 00:00:00,108072.798
2023-02-25 00:00:00,108077.428
2023-02-26 00:00:00,108077.428
2023-02-27 00:00:00,108086.318
2023-02-28 00:00:00,108086.318
2023-03-01 00:00:00,108097.755
2023-03-02 00:00:00,108097.755
2023-03-03 00:00:00,108115.201
2023-03-04 00:00:00,108115.201
2023-03-05 00:00:00,108115.201
2023-03-06 00:00:00,108120.478
2023-03-07 00:00:00,108120.478
2023-03-08 00:00:00,108127.609
2023-03-09 00:00:00,108127.609
2023-03-10 00:00:00,108127.465
2023-03-11 00:00:00,108127.465
2023-03-12 00:00:00,108127.465
2023-03-13 00:00:00,108281.619
2023-03-14 00:00:00,108382.539
2023-03-15 00:00:00,108382.539
2023-03-16 00:00:00,108402.039
2023-03-17 00:00:00,108402.039
2023-03-18 00:00:00,108402.039
2023-03-19 00:00:00,108402.039
2023-03-20 00:00:00,108402.039
2023-03-21 00:00:00,108441.435
2023-03-22 00:00:00,108441.435
2023-03-23 00:00:00,108473.179
2023-03-24 00:00:00,108473.179
2023-03-25 00:00:00,108473.179
2023-03-26 00:00:00,108479.374
2023-03-27 00:00:00,108479.374
2023-03-28 00:00:00,108479.374
2023-03-29 00:00:00,108480.728
2023-03-30 00:00:00,108480.728
2023-03-31 00:00:00,108480.728
2023-04-01 00:00:00,108480.728
2023-04-02 00:00:00,108480.728
2023-04-03 00:00:00,108480.728
2023-04-04 00:00:00,108486.599
2023-04-05 00:00:00,108486.599
2023-04-06 00:00:00,108486.016
2023-04-07 00:00:00,108486.016
2023-04-08 00:00:00,108486.016
2023-04-09 00:00:00,108486.016
2023-04-10 00:00:00,108486.016
2023-04-11 00:00:00,108486.016
2023-04-12 00:00:00,108486.016
2023-04-13 00:00:00,108486.016
2023-04-14 00:00:00,108465.096
2023-04-15 00:00:00,108465.096
2023-04-16 00:00:00,108465.096
2023-04-17 00:00:00,108465.096
2023-04-18 00:00:00,108467.529
2023-04-19 00:00:00,108467.529
2023-04-20 00:00:00,108467.529
2023-04-21 00:00:00,108467.529
2023-04-22 00:00:00,108467.529
2023-04-23 00:00:00,108467.529
2023-04-24 00:00:00,108452.933
2023-04-25 00:00:00,108464.617
2023-04-26 00:00:00,108412.178
2023-04-27 00:00:00,108413.766
2023-04-28 00:00:00,108413.766
2023-04-29 00:00:00,108413.766
2023-04-30 00:00:00,108413.766
2023-05-01 00:00:00,108413.766
2023-05-02 00:00:00,108413.766
2023-05-03 00:00:00,108413.766
2023-05-04 00:00:00,108413.766
2023-05-05 00:00:00,108413.766
2023-05-06 00:00:00,108413.766
2023-05-07 00:00:00,108413.766
2023-05-08 00:00:00,108413.766
2023-05-09 00:00:00,108429.495
2023-05-10 00:00:00,108409.791
2023-05-11 00:00:00,108409.791
2023-05-12 00:00:00,108380.614
2023-05-13 00:00:00,108380.614
2023-05-14 00:00:00,108380.614
2023-05-15 00:00:00,108380.614
2023-05-16 00:00:00,108362.857
2023-05-17 00:00:00,108362.857
2023-05-18 00:00:00,108362.857
2023-05-19 00:00:00,108362.857
2023-05-20 00:00:00,108362.857
2023-05-21 00:00:00,108364.2
2023-05-22 00:00:00,108365.764
2023-05-23 00:00:00,108365.764
2023-05-24 00:00:00,108365.764
2023-05-25 00:00:00,108365.764
2023-05-26 00:00:00,108365.764
2023-05-27 00:00:00,108365.764
2023-05-28 00:00:00,108365.764
2023-05-29 00:00:00,108365.764
2023-05-30 00:00:00,108365.764
2023-05-31 00:00:00,108365.764
2023-06-01 00:00:00,108365.764
2023-06-02 00:00:00,108365.764
2023-06-03 00:00:00,108373.254
2023-06-04 00:00:00,108373.254
2023-06-05 00:00:00,108354.503
2023-06-06 00:00:00,108354.567
2023-06-07 00:00:00,108354.567
2023-06-08 00:00:00,108335.933
2023-06-09 00:00:00,108314.871
2023-06-10 00:00:00,108314.871
2023-06-11 00:00:00,108297.567
2023-06-12 00:00:00,108234.085
2023-06-13 00:00:00,108234.085
2023-06-14 00:00:00,108228.97
